2025-03-31 19:45:15 - #----------Config info----------#
2025-03-31 19:45:15 - network: 3munet,
2025-03-31 19:45:15 - model_config: {'num_classes': 7, 'input_channels': 3, 'depths': [2, 2, 2, 2, 2], 'depths_decoder': [2, 2, 2, 2, 1], 'drop_path_rate': 0.2, 'load_ckpt_path': './pre_trained_weights/vmamba_small_e238_ema.pth'},
2025-03-31 19:45:15 - start_epoch_best_model_saving: 0,
2025-03-31 19:45:15 - condition_hd95: 9.0,
2025-03-31 19:45:15 - deep_supervision: False,
2025-03-31 19:45:15 - deep_supervision_weight: [1.0, 1.0, 1.0, 1.0, 1.0],
2025-03-31 19:45:15 - mask_update: False,
2025-03-31 19:45:15 - mfe_enable: True,
2025-03-31 19:45:15 - mcsa_enable: True,
2025-03-31 19:45:15 - datasets: vofo,
2025-03-31 19:45:15 - data_path: ./data/vofo/,
2025-03-31 19:45:15 - pretrained_path: ./pre_trained/,
2025-03-31 19:45:15 - num_classes: 7,
2025-03-31 19:45:15 - color_palette: {0: [0, 0, 0], 1: [255, 0, 0], 2: [255, 165, 0], 3: [255, 255, 0], 4: [0, 255, 0], 5: [0, 0, 255], 6: [148, 0, 211]},
2025-03-31 19:45:15 - opacity: 0.7,
2025-03-31 19:45:15 - input_size_h: 256,
2025-03-31 19:45:15 - input_size_w: 256,
2025-03-31 19:45:15 - input_channels: 3,
2025-03-31 19:45:15 - distributed: False,
2025-03-31 19:45:15 - local_rank: -1,
2025-03-31 19:45:15 - num_workers: 16,
2025-03-31 19:45:15 - seed: 42,
2025-03-31 19:45:15 - world_size: None,
2025-03-31 19:45:15 - rank: None,
2025-03-31 19:45:15 - amp: False,
2025-03-31 19:45:15 - gpu_id: 0,
2025-03-31 19:45:15 - batch_size: 16,
2025-03-31 19:45:15 - epochs: 200,
2025-03-31 19:45:15 - loss_weight: [1, 1],
2025-03-31 19:45:15 - criterion: CeDiceLoss(
  (celoss): CrossEntropyLoss()
  (diceloss): nDiceLoss()
),
2025-03-31 19:45:15 - work_dir: ./results_vofo/,
2025-03-31 19:45:15 - print_interval: 64,
2025-03-31 19:45:15 - val_interval: 30,
2025-03-31 19:45:15 - save_interval: 100,
2025-03-31 19:45:15 - threshold: 0.5,
2025-03-31 19:45:15 - train_transformer: Compose(
    <utils.myNormalize object at 0x7f0de746b490>
    <utils.myToTensor object at 0x7f0de746b4f0>
    <utils.myRandomHorizontalFlip object at 0x7f0de746b520>
    <utils.myRandomVerticalFlip object at 0x7f0de746b580>
    <utils.myRandomRotation object at 0x7f0de746b5e0>
    <utils.myResize object at 0x7f0de746b640>
),
2025-03-31 19:45:15 - test_transformer: Compose(
    <utils.myNormalize object at 0x7f0de746b730>
    <utils.myToTensor object at 0x7f0de746b790>
    <utils.myResize object at 0x7f0de746b7c0>
),
2025-03-31 19:45:15 - opt: AdamW,
2025-03-31 19:45:15 - lr: 0.0005,
2025-03-31 19:45:15 - betas: (0.9, 0.999),
2025-03-31 19:45:15 - eps: 1e-08,
2025-03-31 19:45:15 - weight_decay: 0.01,
2025-03-31 19:45:15 - amsgrad: False,
2025-03-31 19:45:15 - sch: CosineAnnealingLR,
2025-03-31 19:45:15 - T_max: 33,
2025-03-31 19:45:15 - eta_min: 1e-05,
2025-03-31 19:45:15 - last_epoch: -1,
2025-03-31 19:45:19 - flops: 3.921238656, params: 22.077297, Total params: : 27.9154
2025-03-31 23:17:27 - train: epoch 106, iter:64, loss: 0.4260, lr: 4.889288445636054e-05
2025-03-31 23:18:16 - train: epoch 107, iter:0, loss: 0.4098, lr: 6.241699178801706e-05
2025-03-31 23:19:31 - train: epoch 107, iter:64, loss: 0.4321, lr: 6.241699178801706e-05
2025-03-31 23:20:21 - train: epoch 108, iter:0, loss: 0.3599, lr: 7.768516066425791e-05
2025-03-31 23:21:37 - train: epoch 108, iter:64, loss: 0.4369, lr: 7.768516066425791e-05
2025-03-31 23:22:24 - train: epoch 109, iter:0, loss: 0.3885, lr: 9.455912018340503e-05
2025-03-31 23:23:40 - train: epoch 109, iter:64, loss: 0.4227, lr: 9.455912018340503e-05
2025-03-31 23:24:29 - train: epoch 110, iter:0, loss: 0.3976, lr: 0.00011288605715505642
2025-03-31 23:25:45 - train: epoch 110, iter:64, loss: 0.4272, lr: 0.00011288605715505642
2025-03-31 23:26:30 - train: epoch 111, iter:0, loss: 0.3142, lr: 0.0001325000000000001
2025-03-31 23:27:46 - train: epoch 111, iter:64, loss: 0.4520, lr: 0.0001325000000000001
2025-03-31 23:28:33 - train: epoch 112, iter:0, loss: 0.3950, lr: 0.00015322332181453806
2025-03-31 23:29:49 - train: epoch 112, iter:64, loss: 0.4427, lr: 0.00015322332181453806
2025-03-31 23:30:40 - train: epoch 113, iter:0, loss: 0.4671, lr: 0.00017486834898723167
2025-03-31 23:31:56 - train: epoch 113, iter:64, loss: 0.4348, lr: 0.00017486834898723167
2025-03-31 23:32:46 - train: epoch 114, iter:0, loss: 0.4532, lr: 0.00019723906080019042
2025-03-31 23:34:02 - train: epoch 114, iter:64, loss: 0.4432, lr: 0.00019723906080019042
2025-03-31 23:34:55 - train: epoch 115, iter:0, loss: 0.3765, lr: 0.00022013286462304493
2025-03-31 23:36:11 - train: epoch 115, iter:64, loss: 0.4565, lr: 0.00022013286462304493
2025-03-31 23:36:59 - train: epoch 116, iter:0, loss: 0.4193, lr: 0.00024334243062318353
2025-03-31 23:38:15 - train: epoch 116, iter:64, loss: 0.4502, lr: 0.00024334243062318353
2025-03-31 23:39:01 - train: epoch 117, iter:0, loss: 0.4965, lr: 0.00026665756937681697
2025-03-31 23:40:17 - train: epoch 117, iter:64, loss: 0.4617, lr: 0.00026665756937681697
2025-03-31 23:41:07 - train: epoch 118, iter:0, loss: 0.5024, lr: 0.0002898671353769551
2025-03-31 23:42:23 - train: epoch 118, iter:64, loss: 0.4707, lr: 0.0002898671353769551
2025-03-31 23:43:10 - train: epoch 119, iter:0, loss: 0.4666, lr: 0.0003127609391998097
2025-03-31 23:44:26 - train: epoch 119, iter:64, loss: 0.4699, lr: 0.0003127609391998097
2025-03-31 23:45:15 - train: epoch 120, iter:0, loss: 0.4227, lr: 0.0003351316510127685
2025-03-31 23:46:32 - train: epoch 120, iter:64, loss: 0.4752, lr: 0.0003351316510127685
2025-03-31 23:47:19 - train: epoch 121, iter:0, loss: 0.5414, lr: 0.00035677667818546205
2025-03-31 23:48:34 - train: epoch 121, iter:64, loss: 0.4723, lr: 0.00035677667818546205
2025-03-31 23:49:19 - train: epoch 122, iter:0, loss: 0.4103, lr: 0.0003775000000000004
2025-03-31 23:50:35 - train: epoch 122, iter:64, loss: 0.5014, lr: 0.0003775000000000004
2025-03-31 23:51:21 - train: epoch 123, iter:0, loss: 0.5906, lr: 0.0003971139428449437
2025-03-31 23:52:37 - train: epoch 123, iter:64, loss: 0.4902, lr: 0.0003971139428449437
2025-03-31 23:53:28 - train: epoch 124, iter:0, loss: 0.5760, lr: 0.0004154408798165951
2025-03-31 23:54:43 - train: epoch 124, iter:64, loss: 0.5042, lr: 0.0004154408798165951
2025-03-31 23:55:28 - train: epoch 125, iter:0, loss: 0.5568, lr: 0.00043231483933574223
2025-03-31 23:56:45 - train: epoch 125, iter:64, loss: 0.4954, lr: 0.00043231483933574223
2025-03-31 23:57:36 - train: epoch 126, iter:0, loss: 0.5150, lr: 0.00044758300821198316
2025-03-31 23:58:52 - train: epoch 126, iter:64, loss: 0.5138, lr: 0.00044758300821198316
2025-03-31 23:59:40 - train: epoch 127, iter:0, loss: 0.5864, lr: 0.0004611071155436397
2025-04-01 00:00:56 - train: epoch 127, iter:64, loss: 0.5190, lr: 0.0004611071155436397
2025-04-01 00:01:44 - train: epoch 128, iter:0, loss: 0.4767, lr: 0.00047276468492045664
2025-04-01 00:03:00 - train: epoch 128, iter:64, loss: 0.4990, lr: 0.00047276468492045664
2025-04-01 00:03:50 - train: epoch 129, iter:0, loss: 0.4490, lr: 0.00048245014358893804
2025-04-01 00:05:05 - train: epoch 129, iter:64, loss: 0.5032, lr: 0.00048245014358893804
2025-04-01 00:05:54 - train: epoch 130, iter:0, loss: 0.5347, lr: 0.0004900757785355522
2025-04-01 00:07:10 - train: epoch 130, iter:64, loss: 0.4855, lr: 0.0004900757785355522
2025-04-01 00:07:57 - train: epoch 131, iter:0, loss: 0.4620, lr: 0.0004955725308293634
2025-04-01 00:09:13 - train: epoch 131, iter:64, loss: 0.4840, lr: 0.0004955725308293634
2025-04-01 00:10:03 - train: epoch 132, iter:0, loss: 0.4158, lr: 0.0004988906210304061
2025-04-01 00:11:20 - train: epoch 132, iter:64, loss: 0.4890, lr: 0.0004988906210304061
2025-04-01 00:12:08 - train: epoch 133, iter:0, loss: 0.4079, lr: 0.0005000000000000003
2025-04-01 00:13:24 - train: epoch 133, iter:64, loss: 0.4600, lr: 0.0005000000000000003
2025-04-01 00:14:10 - train: epoch 134, iter:0, loss: 0.4399, lr: 0.000498890621030406
2025-04-01 00:15:26 - train: epoch 134, iter:64, loss: 0.4813, lr: 0.000498890621030406
2025-04-01 00:16:14 - train: epoch 135, iter:0, loss: 0.4995, lr: 0.0004955725308293635
2025-04-01 00:17:30 - train: epoch 135, iter:64, loss: 0.4743, lr: 0.0004955725308293635
2025-04-01 00:18:19 - train: epoch 136, iter:0, loss: 0.5816, lr: 0.0004900757785355522
2025-04-01 00:19:35 - train: epoch 136, iter:64, loss: 0.4560, lr: 0.0004900757785355522
2025-04-01 00:20:24 - train: epoch 137, iter:0, loss: 0.2768, lr: 0.0004824501435889381
2025-04-01 00:21:39 - train: epoch 137, iter:64, loss: 0.4664, lr: 0.0004824501435889381
2025-04-01 00:22:27 - train: epoch 138, iter:0, loss: 0.4693, lr: 0.00047276468492045653
2025-04-01 00:23:43 - train: epoch 138, iter:64, loss: 0.4690, lr: 0.00047276468492045653
2025-04-01 00:24:26 - train: epoch 139, iter:0, loss: 0.3313, lr: 0.00046110711554363986
2025-04-01 00:25:43 - train: epoch 139, iter:64, loss: 0.4577, lr: 0.00046110711554363986
2025-04-01 00:26:28 - train: epoch 140, iter:0, loss: 0.4807, lr: 0.0004475830082119833
2025-04-01 00:27:44 - train: epoch 140, iter:64, loss: 0.4585, lr: 0.0004475830082119833
2025-04-01 00:28:31 - train: epoch 141, iter:0, loss: 0.4323, lr: 0.0004323148393357428
2025-04-01 00:29:47 - train: epoch 141, iter:64, loss: 0.4276, lr: 0.0004323148393357428
2025-04-01 00:30:33 - train: epoch 142, iter:0, loss: 0.3270, lr: 0.00041544087981659533
2025-04-01 00:31:49 - train: epoch 142, iter:64, loss: 0.4281, lr: 0.00041544087981659533
2025-04-01 00:32:36 - train: epoch 143, iter:0, loss: 0.4465, lr: 0.000397113942844944
2025-04-01 00:33:51 - train: epoch 143, iter:64, loss: 0.4147, lr: 0.000397113942844944
2025-04-01 00:34:40 - train: epoch 144, iter:0, loss: 0.3350, lr: 0.0003775000000000003
2025-04-01 00:35:56 - train: epoch 144, iter:64, loss: 0.4191, lr: 0.0003775000000000003
2025-04-01 00:36:46 - train: epoch 145, iter:0, loss: 0.3391, lr: 0.0003567766781854627
2025-04-01 00:38:01 - train: epoch 145, iter:64, loss: 0.4180, lr: 0.0003567766781854627
2025-04-01 00:38:51 - train: epoch 146, iter:0, loss: 0.3807, lr: 0.0003351316510127687
2025-04-01 00:40:07 - train: epoch 146, iter:64, loss: 0.4013, lr: 0.0003351316510127687
2025-04-01 00:40:55 - train: epoch 147, iter:0, loss: 0.2887, lr: 0.0003127609391998104
2025-04-01 00:42:10 - train: epoch 147, iter:64, loss: 0.3942, lr: 0.0003127609391998104
2025-04-01 00:43:02 - train: epoch 148, iter:0, loss: 0.3629, lr: 0.000289867135376955
2025-04-01 00:44:18 - train: epoch 148, iter:64, loss: 0.3801, lr: 0.000289867135376955
2025-04-01 00:45:06 - train: epoch 149, iter:0, loss: 0.3679, lr: 0.00026665756937681724
2025-04-01 00:46:21 - train: epoch 149, iter:64, loss: 0.3868, lr: 0.00026665756937681724
2025-04-01 00:47:11 - train: epoch 150, iter:0, loss: 0.4237, lr: 0.00024334243062318334
2025-04-01 00:48:26 - train: epoch 150, iter:64, loss: 0.3927, lr: 0.00024334243062318334
2025-04-01 00:49:14 - train: epoch 151, iter:0, loss: 0.3895, lr: 0.00022013286462304563
2025-04-01 00:50:30 - train: epoch 151, iter:64, loss: 0.3714, lr: 0.00022013286462304563
2025-04-01 00:51:22 - train: epoch 152, iter:0, loss: 0.3564, lr: 0.00019723906080019066
2025-04-01 00:52:37 - train: epoch 152, iter:64, loss: 0.3683, lr: 0.00019723906080019066
2025-04-01 00:53:27 - train: epoch 153, iter:0, loss: 0.4743, lr: 0.0001748683489872323
2025-04-01 00:54:43 - train: epoch 153, iter:64, loss: 0.3534, lr: 0.0001748683489872323
2025-04-01 00:55:30 - train: epoch 154, iter:0, loss: 0.2826, lr: 0.00015322332181453787
2025-04-01 00:56:46 - train: epoch 154, iter:64, loss: 0.3477, lr: 0.00015322332181453787
2025-04-01 00:57:35 - train: epoch 155, iter:0, loss: 0.3337, lr: 0.00013250000000000032
2025-04-01 00:58:50 - train: epoch 155, iter:64, loss: 0.3457, lr: 0.00013250000000000032
2025-04-01 00:59:43 - train: epoch 156, iter:0, loss: 0.3105, lr: 0.00011288605715505662
2025-04-01 01:00:59 - train: epoch 156, iter:64, loss: 0.3398, lr: 0.00011288605715505662
2025-04-01 01:01:47 - train: epoch 157, iter:0, loss: 0.2719, lr: 9.455912018340556e-05
2025-04-01 01:03:04 - train: epoch 157, iter:64, loss: 0.3392, lr: 9.455912018340556e-05
2025-04-01 01:03:52 - train: epoch 158, iter:0, loss: 0.3681, lr: 7.768516066425809e-05
2025-04-01 01:05:08 - train: epoch 158, iter:64, loss: 0.3318, lr: 7.768516066425809e-05
2025-04-01 01:05:57 - train: epoch 159, iter:0, loss: 0.4197, lr: 6.241699178801724e-05
2025-04-01 01:07:12 - train: epoch 159, iter:64, loss: 0.3464, lr: 6.241699178801724e-05
2025-04-01 01:08:00 - train: epoch 160, iter:0, loss: 0.1982, lr: 4.889288445636069e-05
2025-04-01 01:09:16 - train: epoch 160, iter:64, loss: 0.3334, lr: 4.889288445636069e-05
2025-04-01 01:10:05 - train: epoch 161, iter:0, loss: 0.4518, lr: 3.723531507954374e-05
2025-04-01 01:11:21 - train: epoch 161, iter:64, loss: 0.3238, lr: 3.723531507954374e-05
2025-04-01 01:12:09 - train: epoch 162, iter:0, loss: 0.3040, lr: 2.7549856411062316e-05
2025-04-01 01:13:25 - train: epoch 162, iter:64, loss: 0.3206, lr: 2.7549856411062316e-05
2025-04-01 01:14:12 - train: epoch 163, iter:0, loss: 0.2595, lr: 1.992422146444818e-05
2025-04-01 01:15:28 - train: epoch 163, iter:64, loss: 0.3174, lr: 1.992422146444818e-05
2025-04-01 01:16:18 - train: epoch 164, iter:0, loss: 0.2809, lr: 1.4427469170636944e-05
2025-04-01 01:17:33 - train: epoch 164, iter:64, loss: 0.3158, lr: 1.4427469170636944e-05
2025-04-01 01:18:19 - train: epoch 165, iter:0, loss: 0.2579, lr: 1.1109378969594306e-05
2025-04-01 01:19:35 - train: epoch 165, iter:64, loss: 0.3171, lr: 1.1109378969594306e-05
2025-04-01 01:20:24 - train: epoch 166, iter:0, loss: 0.3125, lr: 1e-05
2025-04-01 01:21:41 - train: epoch 166, iter:64, loss: 0.3281, lr: 1e-05
2025-04-01 01:22:28 - train: epoch 167, iter:0, loss: 0.2671, lr: 1.1109378969594277e-05
2025-04-01 01:23:44 - train: epoch 167, iter:64, loss: 0.3216, lr: 1.1109378969594277e-05
2025-04-01 01:24:33 - train: epoch 168, iter:0, loss: 0.3963, lr: 1.4427469170636778e-05
2025-04-01 01:25:48 - train: epoch 168, iter:64, loss: 0.3185, lr: 1.4427469170636778e-05
2025-04-01 01:26:37 - train: epoch 169, iter:0, loss: 0.3286, lr: 1.992422146444796e-05
2025-04-01 01:27:53 - train: epoch 169, iter:64, loss: 0.3219, lr: 1.992422146444796e-05
2025-04-01 01:28:41 - train: epoch 170, iter:0, loss: 0.3533, lr: 2.7549856411061937e-05
2025-04-01 01:29:57 - train: epoch 170, iter:64, loss: 0.3269, lr: 2.7549856411061937e-05
2025-04-01 01:30:47 - train: epoch 171, iter:0, loss: 0.3783, lr: 3.723531507954293e-05
2025-04-01 01:32:02 - train: epoch 171, iter:64, loss: 0.3269, lr: 3.723531507954293e-05
2025-04-01 01:32:49 - train: epoch 172, iter:0, loss: 0.4228, lr: 4.889288445635957e-05
2025-04-01 01:34:05 - train: epoch 172, iter:64, loss: 0.3093, lr: 4.889288445635957e-05
2025-04-01 01:34:58 - train: epoch 173, iter:0, loss: 0.2715, lr: 6.241699178801576e-05
2025-04-01 01:36:14 - train: epoch 173, iter:64, loss: 0.3286, lr: 6.241699178801576e-05
2025-04-01 01:37:03 - train: epoch 174, iter:0, loss: 0.3363, lr: 7.768516066425623e-05
2025-04-01 01:38:18 - train: epoch 174, iter:64, loss: 0.3223, lr: 7.768516066425623e-05
2025-04-01 01:39:09 - train: epoch 175, iter:0, loss: 0.2654, lr: 9.455912018340265e-05
2025-04-01 01:40:24 - train: epoch 175, iter:64, loss: 0.3179, lr: 9.455912018340265e-05
2025-04-01 01:41:12 - train: epoch 176, iter:0, loss: 0.4219, lr: 0.00011288605715505355
2025-04-01 01:42:28 - train: epoch 176, iter:64, loss: 0.3201, lr: 0.00011288605715505355
2025-04-01 01:43:16 - train: epoch 177, iter:0, loss: 0.2831, lr: 0.00013249999999999674
2025-04-01 01:44:32 - train: epoch 177, iter:64, loss: 0.3120, lr: 0.00013249999999999674
2025-04-01 01:45:20 - train: epoch 178, iter:0, loss: 0.2714, lr: 0.00015322332181453497
2025-04-01 01:46:36 - train: epoch 178, iter:64, loss: 0.3337, lr: 0.00015322332181453497
2025-04-01 01:47:24 - train: epoch 179, iter:0, loss: 0.3365, lr: 0.00017486834898722766
2025-04-01 01:48:40 - train: epoch 179, iter:64, loss: 0.3389, lr: 0.00017486834898722766
2025-04-01 01:49:28 - train: epoch 180, iter:0, loss: 0.2866, lr: 0.0001972390608001859
2025-04-01 01:50:43 - train: epoch 180, iter:64, loss: 0.3464, lr: 0.0001972390608001859
2025-04-01 01:51:34 - train: epoch 181, iter:0, loss: 0.2997, lr: 0.0002201328646230403
2025-04-01 01:52:49 - train: epoch 181, iter:64, loss: 0.3385, lr: 0.0002201328646230403
2025-04-01 01:53:38 - train: epoch 182, iter:0, loss: 0.2634, lr: 0.0002433424306231779
2025-04-01 01:54:54 - train: epoch 182, iter:64, loss: 0.3546, lr: 0.0002433424306231779
2025-04-01 01:55:42 - train: epoch 183, iter:0, loss: 0.3306, lr: 0.00026665756937681035
2025-04-01 01:56:58 - train: epoch 183, iter:64, loss: 0.3559, lr: 0.00026665756937681035
2025-04-01 01:57:48 - train: epoch 184, iter:0, loss: 0.3393, lr: 0.00028986713537694795
2025-04-01 01:59:03 - train: epoch 184, iter:64, loss: 0.3522, lr: 0.00028986713537694795
2025-04-01 01:59:52 - train: epoch 185, iter:0, loss: 0.3283, lr: 0.0003127609391998024
2025-04-01 02:01:08 - train: epoch 185, iter:64, loss: 0.3521, lr: 0.0003127609391998024
2025-04-01 02:01:57 - train: epoch 186, iter:0, loss: 0.3794, lr: 0.0003351316510127607
2025-04-01 02:03:13 - train: epoch 186, iter:64, loss: 0.3736, lr: 0.0003351316510127607
2025-04-01 02:04:00 - train: epoch 187, iter:0, loss: 0.3380, lr: 0.0003567766781854534
2025-04-01 02:05:16 - train: epoch 187, iter:64, loss: 0.3712, lr: 0.0003567766781854534
2025-04-01 02:06:05 - train: epoch 188, iter:0, loss: 0.5177, lr: 0.0003774999999999916
2025-04-01 02:07:21 - train: epoch 188, iter:64, loss: 0.3712, lr: 0.0003774999999999916
2025-04-01 02:08:08 - train: epoch 189, iter:0, loss: 0.3918, lr: 0.0003971139428449348
2025-04-01 02:09:24 - train: epoch 189, iter:64, loss: 0.3805, lr: 0.0003971139428449348
2025-04-01 02:10:11 - train: epoch 190, iter:0, loss: 0.4379, lr: 0.0004154408798165857
2025-04-01 02:11:27 - train: epoch 190, iter:64, loss: 0.3887, lr: 0.0004154408798165857
2025-04-01 02:12:14 - train: epoch 191, iter:0, loss: 0.4173, lr: 0.00043231483933573215
2025-04-01 02:13:30 - train: epoch 191, iter:64, loss: 0.3723, lr: 0.00043231483933573215
2025-04-01 02:14:20 - train: epoch 192, iter:0, loss: 0.3851, lr: 0.0004475830082119726
2025-04-01 02:15:36 - train: epoch 192, iter:64, loss: 0.3915, lr: 0.0004475830082119726
2025-04-01 02:16:25 - train: epoch 193, iter:0, loss: 0.3724, lr: 0.0004611071155436288
2025-04-01 02:17:41 - train: epoch 193, iter:64, loss: 0.3797, lr: 0.0004611071155436288
2025-04-01 02:18:31 - train: epoch 194, iter:0, loss: 0.3786, lr: 0.0004727646849204454
2025-04-01 02:19:46 - train: epoch 194, iter:64, loss: 0.3761, lr: 0.0004727646849204454
2025-04-01 02:20:33 - train: epoch 195, iter:0, loss: 0.3967, lr: 0.0004824501435889265
2025-04-01 02:21:49 - train: epoch 195, iter:64, loss: 0.3872, lr: 0.0004824501435889265
2025-04-01 02:22:35 - train: epoch 196, iter:0, loss: 0.3583, lr: 0.0004900757785355405
2025-04-01 02:23:51 - train: epoch 196, iter:64, loss: 0.4087, lr: 0.0004900757785355405
2025-04-01 02:24:43 - train: epoch 197, iter:0, loss: 0.3841, lr: 0.0004955725308293517
2025-04-01 02:25:58 - train: epoch 197, iter:64, loss: 0.3967, lr: 0.0004955725308293517
2025-04-01 02:26:45 - train: epoch 198, iter:0, loss: 0.3164, lr: 0.0004988906210303943
2025-04-01 02:28:01 - train: epoch 198, iter:64, loss: 0.3996, lr: 0.0004988906210303943
2025-04-01 02:28:48 - train: epoch 199, iter:0, loss: 0.4178, lr: 0.0004999999999999885
2025-04-01 02:30:03 - train: epoch 199, iter:64, loss: 0.3950, lr: 0.0004999999999999885
2025-04-01 02:30:54 - train: epoch 200, iter:0, loss: 0.3178, lr: 0.0004988906210303943
2025-04-01 02:32:09 - train: epoch 200, iter:64, loss: 0.3885, lr: 0.0004988906210303943
2025-04-01 07:34:46 - #----------Config info----------#
2025-04-01 07:34:46 - network: 3munet,
2025-04-01 07:34:46 - model_config: {'num_classes': 7, 'input_channels': 3, 'depths': [2, 2, 2, 2, 2], 'depths_decoder': [2, 2, 2, 2, 1], 'drop_path_rate': 0.2, 'load_ckpt_path': './pre_trained_weights/vmamba_small_e238_ema.pth'},
2025-04-01 07:34:46 - start_epoch_best_model_saving: 0,
2025-04-01 07:34:46 - condition_hd95: 9.0,
2025-04-01 07:34:46 - deep_supervision: False,
2025-04-01 07:34:46 - deep_supervision_weight: [1.0, 1.0, 1.0, 1.0, 1.0],
2025-04-01 07:34:46 - mask_update: False,
2025-04-01 07:34:46 - mfe_enable: True,
2025-04-01 07:34:46 - mcsa_enable: True,
2025-04-01 07:34:46 - datasets: vofo,
2025-04-01 07:34:46 - data_path: ./data/vofo/,
2025-04-01 07:34:46 - pretrained_path: ./pre_trained/,
2025-04-01 07:34:46 - num_classes: 7,
2025-04-01 07:34:46 - color_palette: {0: [0, 0, 0], 1: [255, 0, 0], 2: [255, 165, 0], 3: [255, 255, 0], 4: [0, 255, 0], 5: [0, 0, 255], 6: [148, 0, 211]},
2025-04-01 07:34:46 - opacity: 0.7,
2025-04-01 07:34:46 - input_size_h: 256,
2025-04-01 07:34:46 - input_size_w: 256,
2025-04-01 07:34:46 - input_channels: 3,
2025-04-01 07:34:46 - distributed: False,
2025-04-01 07:34:46 - local_rank: -1,
2025-04-01 07:34:46 - num_workers: 16,
2025-04-01 07:34:46 - seed: 42,
2025-04-01 07:34:46 - world_size: None,
2025-04-01 07:34:46 - rank: None,
2025-04-01 07:34:46 - amp: False,
2025-04-01 07:34:46 - gpu_id: 0,
2025-04-01 07:34:46 - batch_size: 16,
2025-04-01 07:34:46 - epochs: 200,
2025-04-01 07:34:46 - loss_weight: [1, 1],
2025-04-01 07:34:46 - criterion: CeDiceLoss(
  (celoss): CrossEntropyLoss()
  (diceloss): nDiceLoss()
),
2025-04-01 07:34:46 - work_dir: ./results_vofo/,
2025-04-01 07:34:46 - print_interval: 64,
2025-04-01 07:34:46 - val_interval: 30,
2025-04-01 07:34:46 - save_interval: 100,
2025-04-01 07:34:46 - threshold: 0.5,
2025-04-01 07:34:46 - train_transformer: Compose(
    <utils.myNormalize object at 0x7f5532b51490>
    <utils.myToTensor object at 0x7f5532b514f0>
    <utils.myRandomHorizontalFlip object at 0x7f5532b51520>
    <utils.myRandomVerticalFlip object at 0x7f5532b51580>
    <utils.myRandomRotation object at 0x7f5532b515e0>
    <utils.myResize object at 0x7f5532b51640>
),
2025-04-01 07:34:46 - test_transformer: Compose(
    <utils.myNormalize object at 0x7f5532b51730>
    <utils.myToTensor object at 0x7f5532b51790>
    <utils.myResize object at 0x7f5532b517c0>
),
2025-04-01 07:34:46 - opt: AdamW,
2025-04-01 07:34:46 - lr: 0.0005,
2025-04-01 07:34:46 - betas: (0.9, 0.999),
2025-04-01 07:34:46 - eps: 1e-08,
2025-04-01 07:34:46 - weight_decay: 0.01,
2025-04-01 07:34:46 - amsgrad: False,
2025-04-01 07:34:46 - sch: CosineAnnealingLR,
2025-04-01 07:34:46 - T_max: 33,
2025-04-01 07:34:46 - eta_min: 1e-05,
2025-04-01 07:34:46 - last_epoch: -1,
2025-04-01 07:34:50 - flops: 3.921238656, params: 22.077297, Total params: : 27.9154
